administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
1.0,9.194513524813846,0.0,5.872536706949042,4.795831523312719,44.85532298401161,0.09110433579144299,0.17888543819998318,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,1.0,6.723094525588644,2.449489742783178,36.05551275463989,0.0,0.19235384061671346,0.0,Nov,MACOS,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
1.7320508075688772,18.76432785899884,0.0,0.0,4.358898943540674,28.160255680657446,0.0,0.03162277660168379,0.0,Oct,Windows,Microsoft Edge,Western Europe,Bing search,Returning_Visitor,False,False
2.8284271247461903,15.165750888103101,1.0,5.872536706949042,11.532562594670797,91.0494371207203,0.042426406871192854,0.10488088481701516,4.979959839195493,May,Windows,Google Chrome,South America,Bing search,Returning_Visitor,True,False
2.6457513110645907,7.88986691902975,0.0,0.0,4.123105625617661,13.114877048604,0.11958260743101398,0.17888543819998318,0.0,Oct,Android,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0.0,0.0,1.0,6.48074069840786,7.280109889280518,17.832554500127006,0.0,0.11401754250991379,0.0,Nov,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.3166247903554,27.874719729532707,0.16792855623746664,0.28809720581775866,0.0,May,Windows,Mozilla Firefox,Asia,Bing search,Returning_Visitor,False,False
1.5194879194699003,25.592967784139454,0.0,0.0,11.874342087037917,87.01723967122837,0.0,0.1,0.0,Nov,iOS,Google Chrome,Oceania,Google search,Returning_Visitor,True,False
1.0,11.878552100319297,0.0,0.0,5.291502622129181,55.380501984001555,0.15,0.2345207879911715,0.0,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.728422494044488,17.26267650163207,0.0,0.08366600265340755,0.0,Dec,Android,Google Chrome,Western Europe,Google search,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.3166247903554,13.19090595827292,0.1414213562373095,0.2449489742783178,0.0,Nov,Windows,Google Chrome,North America,Twitter,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.123105625617661,28.160255680657446,0.0,0.05477225575051661,0.0,May,MACOS,Safari,Asia,Google search,Returning_Visitor,True,False
1.4142135623730951,6.7379522111692065,0.0,0.0,6.557438524302,42.02380277890139,0.15491933384829668,0.25298221281347033,0.9486832980505138,Oct,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
2.23606797749979,12.609520212918492,0.0,0.0,4.358898943540674,27.313000567495326,0.0,0.09486832980505137,6.774953874381729,May,Windows,Google Chrome,Eastern Europe,Bing search,New_Visitor,False,True
0.0,0.0,0.0,0.0,5.656854249492381,17.4928556845359,0.16155494421403513,0.21908902300206645,2.32379000772445,Mar,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
1.4142135623730951,15.116216457830975,0.0,0.0,2.23606797749979,26.570660511172846,0.0,0.14832396974191325,6.465291950097845,Dec,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.449489742783178,9.055385138137417,0.25826343140289915,0.31622776601683794,0.0,Dec,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
1.0,6.180614856144977,1.4142135623730951,7.37563556583431,4.58257569495584,39.54743986657038,0.09695359714832658,0.1816590212458495,1.5491933384829668,Sep,Windows,Google Chrome,North America,Bing search,Returning_Visitor,True,True
1.4142135623730951,9.194513524813846,0.0,0.0,5.744562646538029,52.22068555658763,0.07071067811865475,0.2345207879911715,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
1.7320508075688772,13.00448640662137,0.0,0.0,4.123105625617661,16.30950643030009,0.0,0.1,0.0,Dec,Windows,Opera,Eastern Europe,Google search,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,Mar,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
2.6457513110645907,12.0483055530643,0.0,0.0,2.0,7.874007874011811,0.0,0.10488088481701516,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
2.449489742783178,22.715633383201094,0.0,0.0,8.602325267042627,43.255057507764334,0.1414213562373095,0.18973665961010275,0.0,Jul,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.18535277187245,43.46262762420146,0.08426149773176358,0.1673320053068151,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
3.3166247903554,19.990414370392624,1.0,8.455767262643882,6.782329983125268,46.61544808322666,0.06403124237432849,0.11832159566199232,0.0,Nov,Android,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,True,False
2.8284271247461903,22.693611435820433,0.0,0.0,7.211102550927978,35.6931365951495,0.0,0.06324555320336758,5.9076221950967716,Mar,Windows,Google Chrome,Asia,Youtube channel,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,5.728422494044488,15.491933384829668,0.0,0.1816590212458495,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.082762530298219,34.53152308021746,0.06324555320336758,0.05477225575051661,0.0,Nov,Windows,Safari,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.728422494044488,11.958260743101398,0.2946183972531247,0.3563705936241092,0.0,May,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.1622776601683795,12.806248474865697,0.0,0.19235384061671346,0.0,Mar,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,False,False
2.23606797749979,10.770329614269007,0.0,0.0,3.1622776601683795,13.152946437965905,0.0,0.1414213562373095,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.5194879194699003,0.0,0.0,0.0,2.0,8.717797887081348,0.3495711658589707,0.39496835316262996,0.0,Nov,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
1.0,5.639148871948674,0.0,0.0,5.728422494044488,5.0,0.15066519173319365,0.24083189157584592,0.0,June,Windows,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,5.872536706949042,6.708203932499369,26.49528259898354,0.130384048104053,0.1673320053068151,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
1.4142135623730951,19.98999749874922,0.0,0.0,5.744562646538029,39.191835884530846,0.0,0.05477225575051661,0.0,Aug,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.7320508075688772,7.211102550927978,0.25826343140289915,0.31622776601683794,0.0,May,Android,Google Chrome,Asia,Google search,Returning_Visitor,False,False
1.4142135623730951,18.120430458463176,1.0,2.23606797749979,4.0,35.09985754956849,0.07937253933193772,0.1816590212458495,6.760177512462229,Oct,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,3.7416573867739413,16.431676725154983,0.25826343140289915,0.28460498941515416,0.0,May,MACOS,Samsung Internet,Western Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.23606797749979,14.035668847618199,0.0,0.22360679774997896,5.848076606885378,Nov,iOS,Safari,North America,Google search,New_Visitor,True,True
1.5194879194699003,0.0,0.0,0.0,2.8284271247461903,20.615528128088304,0.0,0.17320508075688773,8.384509526501834,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,True
1.0,7.3824115301167,0.0,0.0,5.744562646538029,44.40720662234904,0.07211102550927978,0.11401754250991379,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
1.4142135623730951,9.194513524813846,1.0,0.0,5.477225575051661,24.779023386727733,0.16911534525287764,0.216794833886788,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4472135954999579,0.0,Aug,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
3.0,12.244386468908926,1.4142135623730951,9.16515138991168,6.6332495807108,24.95996794869737,0.0,0.1224744871391589,6.488451279003334,Dec,Android,Google Chrome,Africa,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.8284271247461903,7.937253933193772,0.08426149773176358,0.27386127875258304,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.242640687119285,26.5329983228432,0.0,0.15811388300841897,0.0,Nov,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.4142135623730951,3.4641016151377544,0.0,0.22360679774997896,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.196152422706632,34.53152308021746,0.12206555615733702,0.15811388300841897,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3.1622776601683795,22.415768260311758,1.0,5.872536706949042,8.246211251235321,61.6765757804371,0.11832159566199232,0.19493588689617927,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.123105625617661,17.60681686165901,0.0,0.18439088914585774,0.0,May,Windows,QQ,Eastern Europe,Twitter,New_Visitor,False,False
1.0,2.345207879911715,0.0,0.0,3.0,15.652475842498529,0.0,0.03162277660168379,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
3.1622776601683795,14.212963564999384,0.0,0.0,5.477225575051661,29.49576240750525,0.2944486372867091,0.3286335345030997,0.0,Oct,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
1.0,3.492849839314596,0.0,0.0,6.6332495807108,28.91366458960192,0.07937253933193772,0.11401754250991379,0.0,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
1.7320508075688772,2.1213203435596424,0.0,0.0,3.3166247903554,14.422205101855956,0.0,0.130384048104053,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.937253933193772,32.60368077380221,0.17916472867168917,0.21213203435596426,0.0,May,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.1622776601683795,42.23742416388575,0.1414213562373095,0.1816590212458495,0.0,Nov,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,9.194513524813846,0.0,0.0,4.358898943540674,16.46207763315433,0.0,0.08366600265340755,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,False,True
0.0,0.0,0.0,0.0,6.928203230275509,64.79969135728966,0.18627936010197158,0.25298221281347033,0.0,May,Android,Google Chrome,South America,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,15.0996688705415,0.0,0.22360679774997896,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,False,False
2.449489742783178,14.2828568570857,1.4142135623730951,17.916472867168917,2.23606797749979,10.677078252031311,0.0,0.11832159566199232,0.0,Mar,MACOS,Safari,North America,Instagram ads,New_Visitor,False,False
2.0,8.276472678623424,0.0,0.0,5.728422494044488,23.0,0.0,0.08944271909999159,0.0,Dec,Android,Google Chrome,Western Europe,Youtube channel,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.8284271247461903,18.841443681416774,0.15811388300841897,0.282842712474619,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,3.872983346207417,0.0,0.31622776601683794,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,5.872536706949042,3.1622776601683795,14.142135623730951,0.0,0.26267851073127396,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
2.449489742783178,10.382677881933928,0.0,5.872536706949042,13.30413469565007,71.2460525222275,0.044721359549995794,0.07745966692414834,5.291502622129181,Nov,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,False,True
1.0,6.18465843842649,0.0,0.0,3.872983346207417,25.059928172283335,0.0,0.07071067811865475,0.0,Jul,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.449489742783178,14.212670403551895,0.1824828759089466,0.27386127875258304,0.0,Jul,MACOS,Safari,South America,Google search,Returning_Visitor,True,False
1.0,7.035623639735144,0.0,5.872536706949042,1.4142135623730951,4.898979485566356,0.11532562594670795,0.2588435821108957,0.0,May,iOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
3.1622776601683795,12.355835329915983,1.7320508075688772,16.76305461424021,4.58257569495584,24.351591323771842,0.0,0.06324555320336758,0.0,Mar,Android,Google Chrome,North America,Yahoo Search,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,1.4142135623730951,6.0,0.3872983346207417,0.3872983346207417,0.0,May,Windows,Internet Explorer,North America,Instagram ads,Returning_Visitor,False,False
1.7320508075688772,8.154753215150045,1.0,1.7320508075688772,2.449489742783178,24.61706725018234,0.0,0.20976176963403032,0.0,Feb,iOS,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0.0,9.194513524813846,0.0,0.0,3.872983346207417,25.92296279363144,0.1489966442575134,0.21447610589527216,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3.0,23.773234249886993,0.0,0.0,5.728422494044488,35.369478367654786,0.0,0.08366600265340755,4.08656334834051,May,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
2.0,8.899438184514796,0.0,0.0,6.244997998398398,45.760244754590204,0.07810249675906655,0.130384048104053,0.0,Oct,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
2.6457513110645907,5.61916363883452,0.0,0.0,7.937253933193772,49.64876634922564,0.0,0.07745966692414834,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.7320508075688772,3.9370039370059056,0.0,0.0,8.18535277187245,48.16637831516918,0.0,0.05477225575051661,5.263078946776307,May,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,True
0.0,0.0,1.4142135623730951,7.242237223399963,5.728422494044488,12.922847983320086,0.0,0.14832396974191325,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
2.0,10.198039027185569,0.0,0.0,8.306623862918075,33.331666624997915,0.25436194683953806,0.21447610589527216,0.0,Aug,Android,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.5677643628300215,35.369478367654786,0.0,0.1816590212458495,0.0,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.4472135954999579,0.4472135954999579,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.1622776601683795,15.264337522473747,0.0,0.130384048104053,0.0,May,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
1.5194879194699003,4.743416490252569,0.0,5.872536706949042,4.69041575982343,44.50842616853577,0.09110433579144299,0.19748417658131498,3.331666249791536,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.656854249492381,20.8806130178211,0.10535653752852739,0.161245154965971,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,1.0,9.746794344808963,5.5677643628300215,38.03945320322047,0.1562049935181331,0.2569046515733026,0.0,May,iOS,Safari,North America,Bing search,Returning_Visitor,False,False
1.7320508075688772,5.0990195135927845,0.0,0.0,6.782329983125268,29.444863728670914,0.11269427669584645,0.130384048104053,3.420526275297414,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.23606797749979,11.661903789690601,0.0,0.22360679774997896,0.0,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
3.0,27.38673644850733,1.4142135623730951,23.043437243605826,5.916079783099616,31.416556144810016,0.0,0.12649110640673517,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.5194879194699003,0.0,0.0,0.0,6.4031242374328485,28.548204847240395,0.0,0.1,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,New_Visitor,True,False
2.6457513110645907,19.003508973344896,0.0,0.0,3.3166247903554,20.518284528683193,0.0,0.0,0.0,Mar,MACOS,Safari,Asia,Google search,New_Visitor,False,False
1.5194879194699003,5.024937810560445,0.0,0.0,5.744562646538029,39.331920878594275,0.08831760866327847,0.21447610589527216,0.9486832980505138,Sep,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.6457513110645907,16.55294535724685,0.0,0.1224744871391589,0.0,Oct,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,2.23606797749979,5.656854249492381,0.37416573867739417,0.39496835316262996,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
1.7320508075688772,9.194513524813846,1.4142135623730951,5.0990195135927845,4.0,37.429934544425805,0.08774964387392122,0.13784048752090222,0.0,May,Windows,Google Chrome,Asia,Instagram Page,Returning_Visitor,False,False
1.7320508075688772,9.797958971132712,0.0,0.0,4.123105625617661,13.564659966250536,0.27367864366808015,0.27568097504180444,0.0,May,Android,Google Chrome,Western Europe,DuckDuckGo search,Returning_Visitor,False,False
0.0,0.0,1.7320508075688772,7.937253933193772,7.280109889280518,51.980765673468106,0.09695359714832658,0.1673320053068151,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
2.449489742783178,5.744562646538029,0.0,0.0,11.74734012447073,87.3269717784832,0.05196152422706632,0.10488088481701516,0.0,Mar,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
3.1622776601683795,10.618380290797651,1.7320508075688772,8.06225774829855,5.744562646538029,43.80639222761902,0.06855654600401044,0.15165750888103102,0.0,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.242640687119285,28.39013913315678,0.12649110640673517,0.21447610589527216,0.0,May,Windows,Internet Explorer,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.8284271247461903,18.0,0.22360679774997896,0.23664319132398465,0.0,Feb,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
1.7320508075688772,2.873773030355738,2.0,11.147074051068289,12.609520212918492,88.20997676000147,0.13453624047073712,0.19748417658131498,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
2.6457513110645907,6.919176251549024,1.7320508075688772,20.724381776062707,8.06225774829855,47.4236228055175,0.10723805294763608,0.1224744871391589,9.57078889120432,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
2.23606797749979,11.541230437002806,0.0,0.0,10.0,59.18614702783076,0.08306623862918075,0.11832159566199232,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.4142135623730951,10.681760154581266,0.0,0.0,6.0,31.304951684997057,0.0,0.05477225575051661,0.0,Sep,Windows,Google Chrome,Oceania,Twitter,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.7416573867739413,27.54995462791182,0.13527749258468683,0.15811388300841897,0.0,Dec,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
2.0,11.313708498984761,0.0,0.0,1.7320508075688772,6.6332495807108,0.0,0.1414213562373095,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,9.194513524813846,0.0,0.0,5.728422494044488,11.045361017187261,0.0,0.09486832980505137,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2.23606797749979,10.029955134495866,0.0,0.0,5.196152422706632,20.73644135332772,0.08426149773176358,0.10488088481701516,0.0,Mar,Windows,Google Chrome,Eastern Europe,Twitter,New_Visitor,False,False
0.0,0.0,0.0,5.872536706949042,1.4142135623730951,7.483314773547883,0.23811761799581316,0.31622776601683794,0.0,May,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
2.23606797749979,8.72639673633969,1.4142135623730951,14.995832754468823,7.3484692283495345,66.06057825965497,0.09899494936611665,0.18439088914585774,0.31622776601683794,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,True
1.0,2.6457513110645907,0.0,0.0,3.7416573867739413,24.859605789312106,0.0,0.1816590212458495,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
1.7320508075688772,13.379088160259652,0.0,0.0,4.795831523312719,19.79898987322333,0.18973665961010275,0.30495901363953815,0.0,Nov,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,Feb,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,Feb,iOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,2.23606797749979,11.539786250186786,1.0,34.53152308021746,0.0,0.4472135954999579,0.0,May,Android,Google Chrome,North America,Instagram Page,New_Visitor,True,False
1.4142135623730951,6.884765791223402,0.0,0.0,4.898979485566356,17.88854381999832,0.09055385138137417,0.15491933384829668,0.0,Sep,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
2.23606797749979,17.53567791675018,0.0,0.0,15.7797338380595,68.68769904429759,0.116619037896906,0.16431676725154984,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.23606797749979,9.194513524813846,0.0,0.0,3.1622776601683795,16.64331697709324,0.0,0.07071067811865475,0.0,Oct,Windows,Google Chrome,North America,Tik Tok ads,New_Visitor,False,True
0.0,0.0,0.0,0.0,4.47213595499958,23.08679276123039,0.0,0.1414213562373095,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.6457513110645907,11.313708498984761,0.0,0.0,5.728422494044488,26.49528259898354,0.0888819441731559,0.1673320053068151,0.0,Nov,Android,Google Chrome,North America,Youtube channel,Returning_Visitor,False,False
2.23606797749979,10.124228365658293,0.0,0.0,5.196152422706632,42.35563716909474,0.1,0.161245154965971,0.0,Dec,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,3.4641016151377544,0.0,0.0,1.7320508075688772,13.341664064126334,0.0,0.14832396974191325,0.0,Mar,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
1.0,6.855654600401044,0.0,0.0,3.3166247903554,15.231546211727817,0.0,0.17320508075688773,0.0,Mar,Windows,Mozilla Firefox,South America,Google search,New_Visitor,True,False
0.0,0.0,1.7320508075688772,4.0,7.14142842854285,47.265209192385896,0.07280109889280519,0.19235384061671346,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.242640687119285,19.05255888325765,0.06403124237432849,0.161245154965971,5.291502622129181,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
1.0,4.242640687119285,1.0,0.0,3.7416573867739413,24.79919353527449,0.0,0.14491376746189438,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.4142135623730951,10.812030336620408,0.0,0.0,5.385164807134504,27.23967694375247,0.0565685424949238,0.17888543819998318,8.420213774008355,Aug,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,True
3.3166247903554,35.33459116786269,0.0,0.0,9.327379053088816,47.01063709417264,0.09110433579144299,0.10954451150103323,0.0,Mar,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.0,9.194513524813846,0.0,0.0,3.7416573867739413,13.711309200802088,0.1216552506059644,0.17606816861659008,0.0,Nov,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.58257569495584,26.038433132583073,0.14730919862656236,0.19748417658131498,0.0,Nov,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,True,False
2.449489742783178,14.239635781859029,0.0,0.0,12.328828005937952,83.43860018001261,0.08426149773176358,0.161245154965971,2.345207879911715,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
0.0,0.0,1.0,10.862780491200215,5.744562646538029,34.48187929913333,0.0,0.14832396974191325,0.0,May,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.23606797749979,10.488088481701515,0.0,0.2588435821108957,0.0,May,MACOS,Samsung Internet,Asia,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.449489742783178,14.66287829861518,0.0,0.23874672772626646,0.0,May,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
1.7320508075688772,6.16644143732834,0.0,0.0,7.54983443527075,68.33739825307956,0.06324555320336758,0.10954451150103323,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,2.0,10.198039027185569,0.0,0.1,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
3.7416573867739413,36.695281644919966,0.0,0.0,5.5677643628300215,32.58834147360065,0.10816653826391968,0.1341640786499874,4.732863826479693,Mar,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,4.898979485566356,0.0,0.2588435821108957,0.0,May,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.449489742783178,18.76166303929372,0.0,0.15811388300841897,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,1.7320508075688772,4.242640687119285,13.92838827718412,95.7496736286866,0.026457513110645904,0.044721359549995794,9.038805230781334,Nov,iOS,Google Chrome,North America,Twitter,Returning_Visitor,True,True
2.449489742783178,9.420721840708387,0.0,0.0,1.7320508075688772,13.564659966250536,0.0,0.11832159566199232,0.0,Dec,Windows,Google Chrome,North America,Youtube ads,New_Visitor,False,False
1.4142135623730951,2.6457513110645907,0.0,0.0,2.449489742783178,12.806248474865697,0.15811388300841897,0.21908902300206645,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2.23606797749979,13.880011358064516,0.0,0.0,3.7416573867739413,19.313207915827967,0.14696938456699069,0.14832396974191325,8.167006795638168,May,Windows,Google Chrome,South America,Instagram Page,New_Visitor,False,True
0.0,0.0,0.0,0.0,5.5677643628300215,52.316345438113316,0.130384048104053,0.17888543819998318,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.728422494044488,16.55294535724685,0.0,0.22360679774997896,0.0,Dec,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
1.0,4.0,0.0,0.0,6.6332495807108,27.51363298439521,0.07810249675906655,0.11401754250991379,0.0,Mar,Windows,QQ,North America,Google search,Returning_Visitor,False,False
1.0,3.7815340802378077,0.0,0.0,14.7648230602334,57.463031594234565,0.06,0.12649110640673517,4.404543109109048,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,9.273618495495704,0.0,0.15165750888103102,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
